product_id,product_length,product_width,product_height,product_weight,product_category,fragility_level,box_length,box_width,box_height,material_type,material_thickness,strength_score,cost_usd,carbon_footprint_kg,material_saved_percent,shipping_efficiency,sustainability_score,recyclability_rating,production_date
4217,16.29,26.58,11.15,2.29,food,medium,22.0,33.5,16.0,food_grade_cardboard,3.4,45.0,0.31,0.15,13.4,48.4,43.5,3,2024-06-25
4218,42.26,44.45,5.48,3.89,clothing,high,54.5,57.5,9.5,double_wall_corrugated,6.6,82.7,1.0,0.64,12.8,58.0,32.1,3,2024-04-26
4219,26.24,24.71,15.72,6.45,electronics,high,33.5,32.0,21.0,double_wall_corrugated,5.7,73.0,0.55,0.37,27.4,61.7,62.2,3,2023-10-03
4220,12.95,11.23,16.22,0.86,fragile,high,17.0,15.0,21.0,corrugated,4.3,58.9,0.26,0.13,23.5,56.7,58.6,4,2024-12-06
4221,38.9,13.53,5.22,1.68,toys,low,44.5,16.5,7.5,standard_corrugated,3.2,45.0,0.27,0.14,20.1,51.1,57.0,4,2024-09-12
4222,18.83,14.91,8.54,3.02,food,medium,24.5,20.0,12.5,food_grade_cardboard,2.5,45.0,0.23,0.11,13.7,48.7,52.0,3,2024-02-23
4223,22.46,20.17,4.17,1.35,electronics,high,28.5,26.0,6.5,corrugated,5.0,67.8,0.29,0.17,20.4,58.0,57.0,4,2023-12-01
4224,37.38,39.46,11.58,3.53,clothing,medium,47.0,49.0,16.5,recycled_kraft,2.4,45.0,0.42,0.17,21.2,51.5,58.2,5,2023-09-27
4225,22.66,28.31,13.26,0.53,clothing,low,27.5,33.5,17.0,recycled_kraft,2.4,45.0,0.28,0.13,28.1,54.4,67.1,5,2023-11-07
4226,32.93,21.11,13.47,1.15,toys,medium,39.0,25.5,17.0,standard_corrugated,4.5,53.7,0.39,0.22,19.1,53.1,50.9,4,2024-11-24
4227,6.55,26.79,22.76,3.59,electronics,high,11.0,35.5,30.5,double_wall_corrugated,6.5,83.8,0.51,0.32,19.9,62.1,50.7,3,2024-03-22
4228,41.34,30.32,32.23,5.9,toys,medium,50.5,37.5,39.5,heavy_duty_corrugated,6.7,65.2,1.13,0.68,22.4,56.5,50.7,3,2024-03-17
4229,20.78,17.31,18.92,2.27,fragile,high,28.0,23.5,25.5,double_wall_corrugated,6.4,89.7,0.55,0.33,14.0,61.5,45.3,3,2023-06-04
4230,24.83,16.85,5.72,0.89,books,low,29.5,20.5,8.5,lightweight_cardboard,2.2,45.0,0.21,0.1,31.6,55.8,72.6,4,2024-05-28
4231,45.01,23.61,11.75,0.3,toys,medium,53.5,29.0,15.5,standard_corrugated,4.1,54.2,0.45,0.25,20.7,53.8,55.0,4,2024-04-13
4232,29.84,18.01,3.73,1.85,books,low,34.0,21.0,5.5,standard_corrugated,3.1,45.0,0.24,0.13,15.0,49.1,50.6,4,2023-03-19
4233,11.63,18.87,16.87,1.21,fragile,high,17.0,26.0,23.5,corrugated,4.1,53.6,0.3,0.18,20.0,53.5,59.0,4,2024-08-25
4234,19.15,27.91,18.1,1.46,food,medium,24.5,34.5,23.5,food_grade_cardboard,2.9,45.0,0.37,0.16,13.7,48.5,45.5,3,2024-04-13
4235,27.51,24.43,22.98,1.63,food,medium,33.5,30.0,28.5,food_grade_cardboard,2.6,45.0,0.39,0.17,24.2,52.7,60.6,3,2023-10-06
4236,23.18,9.61,7.22,4.3,food,medium,29.0,13.0,10.0,heavy_duty_corrugated,6.3,84.3,0.29,0.18,17.0,61.6,54.2,3,2024-11-05
4237,29.25,37.25,11.23,2.06,clothing,low,35.0,43.5,15.0,recycled_kraft,2.9,45.0,0.37,0.15,23.8,52.6,62.8,5,2023-11-14
4238,23.56,23.6,7.15,1.16,books,low,27.5,28.0,9.5,standard_corrugated,3.3,45.0,0.27,0.14,18.7,50.6,58.8,4,2023-04-22
4239,29.82,22.64,20.27,0.22,electronics,high,39.0,30.5,27.5,corrugated,4.0,48.9,0.46,0.26,24.6,53.7,58.8,4,2023-11-24
4240,15.44,13.67,25.45,1.44,fragile,medium,21.0,19.0,32.5,standard_corrugated,4.0,48.8,0.32,0.17,22.2,53.0,62.6,4,2023-02-28
4241,26.79,18.31,26.61,2.96,toys,low,32.0,23.0,32.0,standard_corrugated,3.9,45.0,0.39,0.21,17.1,49.7,48.1,4,2024-12-04
4242,12.28,25.13,11.72,0.83,electronics,medium,17.5,32.0,16.5,standard_corrugated,4.3,56.1,0.3,0.16,14.0,52.0,48.6,4,2023-08-13
4243,26.21,10.38,3.55,0.68,books,high,33.0,14.0,5.5,corrugated,4.7,63.1,0.23,0.13,24.8,58.5,62.4,4,2024-10-10
4244,22.13,29.16,18.54,2.2,fragile,high,28.5,37.0,24.0,double_wall_corrugated,6.9,89.4,0.69,0.45,24.2,65.2,53.3,3,2024-01-17
4245,17.06,11.69,23.82,2.92,fragile,high,22.0,16.0,30.5,double_wall_corrugated,6.2,89.2,0.43,0.28,14.7,61.8,47.6,3,2023-12-01
4246,30.83,20.62,6.73,1.83,clothing,low,35.5,24.0,9.0,recycled_kraft,3.0,45.0,0.25,0.11,22.1,52.0,61.0,5,2023-11-01
4247,18.15,14.43,7.09,1.2,books,low,23.0,19.0,11.0,standard_corrugated,4.3,56.3,0.24,0.13,27.7,57.6,68.8,4,2023-05-11
4248,6.12,22.82,22.22,2.31,electronics,medium,8.5,27.5,27.0,standard_corrugated,4.3,53.3,0.28,0.16,25.5,55.7,66.0,4,2024-10-24
4249,48.7,33.08,3.09,0.48,clothing,medium,59.0,41.0,6.5,recycled_kraft,3.1,45.0,0.41,0.16,29.6,54.9,69.9,5,2023-07-21
4250,39.1,17.18,10.56,0.51,clothing,low,46.0,21.5,14.5,recycled_kraft,2.8,45.0,0.29,0.13,19.6,51.0,58.5,5,2023-10-01
4251,10.43,23.73,4.45,3.37,electronics,high,15.0,31.0,7.5,double_wall_corrugated,5.5,82.0,0.28,0.17,17.1,60.9,48.6,3,2024-11-05
4252,25.68,31.82,5.56,2.65,electronics,high,32.0,39.5,8.0,double_wall_corrugated,6.8,88.6,0.55,0.34,27.6,66.6,66.7,3,2023-08-21
4253,10.01,36.51,28.33,2.61,toys,low,12.5,41.5,32.5,standard_corrugated,4.2,53.3,0.38,0.21,28.3,56.7,69.0,4,2024-03-19
4254,29.05,20.32,28.57,1.92,fragile,high,36.5,26.0,36.0,corrugated,4.8,60.2,0.55,0.3,20.0,55.2,53.9,4,2024-10-10
4255,33.9,19.06,16.14,2.74,toys,low,39.5,23.0,20.0,standard_corrugated,3.2,45.0,0.34,0.18,13.3,48.3,42.6,4,2023-08-11
4256,52.32,34.33,3.02,2.3,clothing,medium,62.5,41.5,5.5,recycled_kraft,2.5,45.0,0.36,0.15,29.1,54.7,68.4,5,2023-12-16
4257,15.63,22.92,8.8,1.49,electronics,medium,20.5,29.0,12.5,standard_corrugated,3.6,46.2,0.27,0.15,26.6,54.0,64.9,4,2023-08-17
4258,32.35,38.39,23.26,1.83,toys,medium,40.0,47.0,29.5,standard_corrugated,4.3,45.0,0.65,0.37,12.9,47.6,39.3,4,2023-01-12
4259,41.67,32.63,6.27,0.51,clothing,low,48.0,38.0,9.0,recycled_kraft,3.3,45.0,0.38,0.15,28.3,54.4,74.0,5,2024-06-12
4260,31.59,39.66,15.49,4.59,toys,low,37.5,46.5,19.0,heavy_duty_corrugated,6.1,73.5,0.72,0.43,16.3,57.3,50.0,3,2023-08-07
4261,20.63,12.52,10.96,4.21,fragile,high,28.0,18.0,16.5,double_wall_corrugated,6.4,87.7,0.39,0.23,20.3,63.7,56.3,3,2023-11-01
4262,33.74,37.2,18.56,1.28,toys,low,39.0,43.0,22.5,standard_corrugated,3.1,45.0,0.45,0.24,22.8,51.9,56.5,4,2024-11-18
4263,25.69,10.64,2.77,0.55,books,low,30.0,13.5,5.0,lightweight_cardboard,1.9,45.0,0.19,0.09,28.0,54.4,74.3,4,2024-06-22
4264,26.2,26.76,8.03,1.01,electronics,medium,33.0,33.5,12.0,standard_corrugated,3.7,45.0,0.33,0.19,13.2,48.2,48.5,4,2023-09-03
4265,23.92,47.73,7.04,3.72,clothing,high,32.5,62.0,12.0,double_wall_corrugated,6.5,86.8,0.8,0.5,21.5,63.1,47.6,3,2023-07-02
4266,35.9,33.59,3.86,0.44,electronics,low,42.5,40.0,7.5,lightweight_cardboard,2.4,45.0,0.3,0.14,26.7,53.8,67.2,4,2024-05-03
4267,39.11,24.43,15.44,3.88,food,medium,47.5,30.5,19.5,food_grade_cardboard,3.0,45.0,0.42,0.2,22.5,51.9,60.8,3,2024-09-21
4268,58.39,23.79,5.75,0.36,clothing,low,66.5,28.5,8.5,recycled_kraft,2.8,45.0,0.35,0.15,31.2,55.5,69.5,5,2024-02-01
4269,34.11,26.62,13.34,4.44,fragile,medium,41.5,33.0,17.0,heavy_duty_corrugated,6.8,76.3,0.62,0.39,12.7,56.8,36.7,3,2024-05-29
4270,34.3,34.28,4.94,4.8,electronics,high,45.5,45.5,9.0,double_wall_corrugated,5.7,82.5,0.63,0.39,23.2,62.9,56.6,3,2023-08-04
4271,38.3,21.74,7.74,3.45,toys,medium,47.0,27.5,11.0,standard_corrugated,4.5,51.8,0.37,0.21,24.8,54.8,58.0,4,2023-08-12
4272,27.69,26.06,14.08,1.06,electronics,high,35.0,33.0,18.5,corrugated,4.8,67.5,0.44,0.25,18.3,56.8,47.9,4,2023-04-11
4273,34.54,24.74,19.45,3.84,fragile,medium,44.0,32.0,26.0,standard_corrugated,3.4,45.0,0.47,0.24,20.7,51.1,52.9,4,2024-08-06
4274,25.48,24.56,23.99,3.77,fragile,low,32.0,31.0,30.5,standard_corrugated,3.8,45.3,0.44,0.24,16.2,49.3,53.6,4,2023-12-21
4275,18.74,23.33,5.44,1.75,books,low,23.5,28.5,8.5,standard_corrugated,3.3,45.0,0.25,0.13,17.0,49.9,55.6,4,2024-10-24
4276,27.57,35.47,5.36,2.84,clothing,low,32.0,40.5,7.5,recycled_kraft,2.8,45.0,0.29,0.13,23.6,52.6,62.3,5,2024-12-20
4277,31.75,21.18,27.75,2.85,fragile,high,40.5,27.5,35.5,double_wall_corrugated,6.4,78.4,0.85,0.53,17.9,59.1,46.0,3,2024-12-13
4278,27.99,28.99,5.01,0.83,clothing,low,33.5,35.0,8.5,recycled_kraft,2.1,45.0,0.26,0.11,20.8,51.5,60.9,5,2024-06-13
4279,17.9,14.15,7.67,0.52,books,low,22.0,18.0,11.0,lightweight_cardboard,2.4,45.0,0.2,0.11,26.1,53.6,66.7,4,2024-09-16
4280,25.89,13.92,7.61,1.3,books,low,30.0,17.0,10.0,standard_corrugated,3.9,48.7,0.26,0.14,15.9,50.6,46.7,4,2023-07-01
4281,32.38,17.69,19.34,3.96,food,high,41.5,23.5,25.5,double_wall_corrugated,7.0,82.9,0.7,0.43,22.6,62.6,57.7,3,2024-04-30
4282,36.2,24.42,5.38,1.84,clothing,low,43.0,30.0,9.0,recycled_kraft,2.0,45.0,0.27,0.12,19.6,51.0,52.6,5,2023-11-16
4283,33.76,12.14,21.26,1.92,fragile,high,43.0,17.0,28.0,corrugated,4.7,53.7,0.42,0.25,27.1,56.2,65.5,4,2023-02-06
4284,18.26,5.87,19.13,4.22,electronics,high,25.0,10.0,26.0,double_wall_corrugated,6.6,86.1,0.39,0.24,22.1,64.0,62.0,3,2023-04-21
4285,17.85,20.74,2.3,1.39,books,low,21.5,25.0,4.5,standard_corrugated,3.2,45.0,0.22,0.12,13.7,48.6,44.3,4,2024-09-08
4286,33.52,21.56,26.11,3.29,fragile,high,43.5,29.0,34.5,double_wall_corrugated,5.7,74.9,0.85,0.52,22.1,59.8,54.8,3,2023-07-25
4287,16.04,18.77,5.65,0.46,books,low,21.0,24.0,9.5,lightweight_cardboard,2.4,45.0,0.21,0.11,21.4,51.7,55.4,4,2024-05-26
4288,6.65,6.59,19.78,1.61,electronics,high,10.0,10.0,25.5,corrugated,4.3,57.1,0.21,0.13,16.0,53.1,56.3,4,2023-12-27
4289,34.94,42.13,13.61,0.59,clothing,low,41.0,49.0,17.5,recycled_kraft,2.6,45.0,0.42,0.16,28.7,54.5,71.7,5,2023-12-10
4290,22.16,20.02,6.81,2.66,books,low,26.0,23.5,9.0,standard_corrugated,4.4,51.5,0.26,0.14,20.9,53.4,63.2,4,2023-12-19
4291,16.69,12.34,7.89,1.05,books,low,20.0,15.0,10.0,standard_corrugated,3.1,45.0,0.2,0.11,26.6,53.8,69.4,4,2024-06-24
4292,31.9,19.13,18.4,3.41,food,medium,40.5,25.5,24.5,food_grade_cardboard,3.2,45.0,0.39,0.2,16.7,49.6,48.5,3,2024-01-08
4293,52.65,24.24,12.95,3.24,clothing,high,67.5,33.0,19.0,double_wall_corrugated,6.3,76.3,0.92,0.6,13.3,56.4,42.2,3,2024-03-29
4294,36.4,25.48,17.91,0.81,toys,medium,44.5,32.0,23.0,standard_corrugated,3.9,45.6,0.48,0.27,20.8,51.2,57.1,4,2024-10-04
4295,20.09,16.69,14.6,0.63,clothing,low,23.5,20.0,17.5,recycled_kraft,2.4,45.0,0.24,0.1,20.7,51.5,59.8,5,2023-05-26
4296,32.61,21.86,12.31,2.55,clothing,low,37.5,26.0,15.5,recycled_kraft,2.8,45.0,0.29,0.13,25.8,53.4,65.4,5,2024-07-17
4297,15.58,20.01,17.67,3.79,food,medium,21.5,26.5,24.0,food_grade_cardboard,3.6,45.0,0.33,0.17,23.3,52.3,59.4,3,2024-01-08
4298,16.63,10.76,7.34,0.53,books,low,20.0,13.5,10.0,lightweight_cardboard,2.1,45.0,0.19,0.09,22.5,52.2,62.3,4,2023-02-11
4299,14.48,23.5,21.53,1.15,fragile,medium,19.5,30.0,27.5,standard_corrugated,4.0,49.6,0.36,0.2,17.6,51.3,51.1,4,2023-11-04
4300,15.79,15.45,14.41,2.55,fragile,high,21.0,20.5,19.0,double_wall_corrugated,5.5,83.8,0.37,0.21,24.2,64.2,65.6,3,2024-02-24
4301,43.64,33.69,13.13,3.54,clothing,medium,54.5,43.0,18.5,recycled_kraft,3.2,45.0,0.46,0.21,22.0,51.7,54.1,5,2023-08-11
4302,47.81,16.12,10.08,1.44,clothing,low,55.5,21.0,14.0,recycled_kraft,2.7,45.0,0.33,0.14,16.7,49.8,52.6,5,2023-07-27
4303,24.49,26.81,17.6,0.63,fragile,high,30.5,33.5,22.5,corrugated,5.0,68.6,0.43,0.26,13.5,55.2,48.4,4,2024-12-26
4304,25.76,18.68,3.38,0.35,books,low,31.0,23.5,6.5,lightweight_cardboard,1.5,45.0,0.2,0.1,24.0,52.8,59.3,4,2023-05-07
4305,37.21,42.5,8.41,1.31,clothing,low,42.5,48.5,11.0,recycled_kraft,2.6,45.0,0.36,0.15,24.7,52.9,61.9,5,2023-01-02
4306,27.49,33.15,24.61,7.93,electronics,high,35.5,42.5,32.0,double_wall_corrugated,5.4,56.9,0.8,0.49,15.9,52.0,39.6,3,2024-07-16
4307,55.23,34.9,3.31,0.96,clothing,low,63.0,40.5,6.0,recycled_kraft,2.8,45.0,0.4,0.15,29.4,54.8,72.1,5,2023-12-26
4308,20.37,9.4,22.84,4.58,electronics,low,25.5,13.0,28.0,heavy_duty_corrugated,6.0,83.4,0.39,0.22,17.4,61.3,49.9,3,2023-01-17
4309,18.95,18.42,21.72,3.88,fragile,medium,24.5,23.5,27.5,standard_corrugated,4.1,49.9,0.35,0.19,15.3,50.5,53.7,4,2024-10-14
4310,20.25,15.01,25.17,1.73,fragile,high,26.5,20.5,32.5,corrugated,4.8,59.3,0.42,0.23,22.1,55.9,59.7,4,2023-07-01
4311,40.75,10.54,24.7,0.34,toys,low,46.5,13.0,29.0,lightweight_cardboard,1.7,45.0,0.28,0.13,28.5,54.5,70.8,4,2024-01-19
4312,52.19,40.58,12.44,3.39,clothing,low,60.5,47.0,15.5,recycled_kraft,2.2,45.0,0.43,0.17,19.1,50.6,59.4,5,2023-08-15
4313,35.72,27.58,9.26,4.02,food,medium,44.5,35.0,13.5,heavy_duty_corrugated,7.3,81.8,0.66,0.42,17.0,60.1,44.3,3,2024-10-26
4314,30.96,29.59,23.56,5.99,fragile,medium,39.0,37.0,30.0,heavy_duty_corrugated,6.2,70.2,0.81,0.46,19.5,57.5,50.7,3,2024-12-14
4315,19.07,12.73,3.67,0.73,electronics,medium,24.5,17.5,7.0,standard_corrugated,3.7,46.2,0.23,0.12,16.8,50.2,53.2,4,2023-04-19
4316,16.38,15.47,6.76,1.94,books,low,20.5,19.5,10.0,standard_corrugated,3.3,45.0,0.22,0.12,27.5,54.1,64.7,4,2024-08-09
4317,29.95,17.29,13.2,2.16,fragile,high,39.0,24.0,19.0,double_wall_corrugated,5.9,89.0,0.55,0.32,24.5,65.5,64.7,3,2024-08-12
4318,36.94,22.61,11.82,5.61,electronics,low,44.0,27.5,15.5,heavy_duty_corrugated,6.0,76.5,0.55,0.32,27.5,63.0,66.9,3,2024-09-01
4319,35.15,18.94,20.89,1.73,toys,medium,41.5,23.0,25.5,standard_corrugated,4.0,49.7,0.4,0.23,18.0,51.4,56.3,4,2023-05-30
4320,48.08,22.36,6.31,2.15,clothing,low,55.5,27.0,9.5,recycled_kraft,2.7,45.0,0.32,0.13,21.5,51.7,64.5,5,2024-03-03
4321,53.72,21.13,13.85,2.11,clothing,medium,64.5,27.0,18.5,recycled_kraft,3.2,45.0,0.41,0.18,26.3,53.5,65.6,5,2024-10-05
4322,24.7,18.11,5.26,2.18,books,low,29.5,22.0,8.0,standard_corrugated,3.5,47.6,0.25,0.13,26.1,54.3,69.6,4,2023-12-30
4323,17.66,30.78,23.65,1.63,electronics,high,24.0,39.5,31.0,corrugated,4.3,58.0,0.49,0.27,19.4,54.4,54.5,4,2023-06-03
4324,25.4,30.26,23.92,4.41,electronics,medium,32.0,37.5,30.0,heavy_duty_corrugated,6.0,76.2,0.71,0.43,16.6,58.2,51.1,3,2024-10-02
4325,7.67,24.05,20.79,2.04,electronics,low,10.0,28.0,24.5,standard_corrugated,4.4,54.2,0.28,0.16,17.1,52.6,49.9,4,2023-01-10
4326,18.27,23.39,6.01,2.37,books,high,24.5,30.5,10.0,double_wall_corrugated,6.0,86.6,0.4,0.24,23.2,64.5,55.1,3,2024-09-03
4327,11.09,29.69,22.32,3.66,food,medium,15.0,37.0,28.0,food_grade_cardboard,2.8,45.0,0.32,0.15,21.1,51.5,55.5,3,2023-01-02
4328,39.34,17.57,24.77,7.26,food,medium,48.5,23.0,31.5,heavy_duty_corrugated,6.0,69.1,0.68,0.43,19.8,57.4,47.4,3,2024-06-24
4329,50.13,24.49,10.56,0.37,clothing,low,57.5,29.0,14.0,recycled_kraft,2.1,45.0,0.33,0.14,21.7,51.8,59.1,5,2024-04-15
4330,28.84,24.21,6.1,0.86,books,low,34.0,29.0,9.0,lightweight_cardboard,1.5,45.0,0.24,0.11,28.1,54.4,65.7,4,2024-01-16
4331,13.91,24.12,22.18,2.49,food,medium,18.5,30.0,28.0,food_grade_cardboard,3.3,45.0,0.35,0.16,17.9,50.2,50.9,3,2023-03-30
4332,20.97,23.75,8.24,2.21,clothing,low,24.5,27.5,10.5,recycled_kraft,2.5,45.0,0.24,0.11,25.5,53.4,62.0,5,2024-11-10
4333,38.94,40.55,10.48,3.35,clothing,medium,49.0,51.0,15.5,recycled_kraft,3.4,45.0,0.51,0.21,24.2,52.6,62.0,5,2024-11-04
4334,29.88,18.04,23.31,5.17,fragile,low,36.5,23.0,29.0,heavy_duty_corrugated,5.8,66.8,0.57,0.34,12.9,54.2,40.2,3,2024-05-24
4335,16.56,12.12,20.37,2.58,food,low,20.5,15.5,24.5,food_grade_cardboard,3.7,45.0,0.28,0.14,19.5,50.9,56.2,3,2024-08-13
4336,11.74,17.73,21.35,2.78,electronics,high,15.5,23.0,27.5,double_wall_corrugated,5.6,81.1,0.4,0.24,16.2,60.1,45.4,3,2024-07-04
4337,33.37,33.52,22.79,6.72,food,low,39.0,39.5,27.0,heavy_duty_corrugated,5.9,67.2,0.77,0.45,16.7,55.5,46.2,3,2024-07-07
4338,29.7,24.75,3.34,0.48,books,low,35.5,30.0,6.5,lightweight_cardboard,2.5,45.0,0.24,0.12,18.8,50.7,52.1,4,2023-08-23
4339,21.03,22.38,27.99,2.12,fragile,high,27.0,28.5,35.5,double_wall_corrugated,6.6,85.2,0.67,0.43,20.1,62.3,47.5,3,2023-08-02
4340,20.74,24.35,3.73,0.46,books,low,24.5,28.5,6.0,lightweight_cardboard,2.1,45.0,0.21,0.11,33.3,56.5,75.9,4,2024-10-15
4341,13.45,26.18,9.65,0.35,electronics,high,18.0,33.5,13.5,corrugated,4.5,60.4,0.31,0.18,16.5,54.2,54.9,4,2023-12-05
4342,38.51,34.38,31.87,3.01,toys,low,46.0,41.5,38.5,standard_corrugated,4.5,45.0,0.76,0.41,18.1,49.5,51.8,4,2024-09-13
4343,31.47,21.55,19.92,3.62,food,low,38.0,27.0,25.0,food_grade_cardboard,3.4,45.0,0.41,0.2,18.5,50.3,58.3,3,2024-08-20
4344,16.51,14.97,4.23,1.36,books,low,20.5,19.0,7.0,standard_corrugated,3.2,45.0,0.22,0.11,14.5,49.0,49.2,4,2023-08-03
4345,38.23,33.03,9.24,3.86,clothing,low,46.0,40.5,13.5,recycled_kraft,2.1,45.0,0.35,0.14,18.2,50.4,52.6,5,2024-05-23
4346,21.79,14.71,14.92,3.87,fragile,high,28.5,20.0,20.0,double_wall_corrugated,6.3,85.0,0.44,0.28,20.3,62.8,59.6,3,2024-02-27
4347,15.5,15.07,4.57,0.45,books,medium,20.5,20.0,8.0,standard_corrugated,4.0,48.4,0.23,0.12,22.8,53.3,60.6,4,2024-10-06
4348,37.15,17.55,21.81,4.08,electronics,high,47.0,23.0,28.5,double_wall_corrugated,6.5,83.7,0.76,0.46,21.5,62.3,48.1,3,2024-03-30
4349,57.5,15.36,7.95,3.38,clothing,low,67.5,19.5,11.5,recycled_kraft,2.2,45.0,0.31,0.12,31.1,55.6,77.5,5,2024-03-21
4350,12.45,11.07,21.62,3.59,fragile,low,16.5,15.0,27.0,standard_corrugated,4.4,51.5,0.26,0.15,27.8,56.1,65.4,4,2023-09-10
4351,6.72,9.83,9.06,3.07,electronics,medium,9.5,13.5,12.5,standard_corrugated,3.8,46.9,0.18,0.1,19.5,51.6,59.4,4,2024-12-17
4352,26.13,23.24,3.12,2.62,books,medium,32.0,29.0,5.5,standard_corrugated,4.0,50.2,0.28,0.15,15.5,50.8,45.4,4,2023-06-08
4353,14.45,13.46,22.33,2.7,fragile,medium,19.5,18.5,28.5,standard_corrugated,3.1,45.0,0.26,0.15,27.1,53.9,63.8,4,2023-05-15
4354,14.47,29.16,18.04,3.27,electronics,high,19.5,37.5,23.5,double_wall_corrugated,6.9,83.4,0.59,0.37,19.5,61.7,51.7,3,2023-05-07
4355,42.88,48.22,8.33,2.15,clothing,low,49.5,55.0,11.5,recycled_kraft,2.8,45.0,0.45,0.18,21.4,51.5,54.2,5,2023-10-12
4356,27.72,33.4,21.71,4.51,toys,low,34.5,41.0,27.5,heavy_duty_corrugated,6.6,75.4,0.77,0.51,16.3,57.6,48.1,3,2023-02-20
4357,24.11,14.14,4.56,1.43,books,low,29.0,18.0,7.5,standard_corrugated,4.4,61.0,0.25,0.13,27.7,59.0,71.4,4,2024-12-17
4358,41.3,22.06,8.33,3.62,clothing,low,49.5,27.5,12.0,recycled_kraft,3.4,45.0,0.36,0.16,23.8,52.5,60.8,5,2023-08-28
4359,15.99,18.57,21.72,4.67,electronics,high,22.5,25.5,29.5,double_wall_corrugated,5.4,76.3,0.48,0.29,17.3,58.9,51.1,3,2023-03-20
4360,11.92,28.67,21.94,4.59,fragile,high,16.5,37.0,28.5,double_wall_corrugated,6.9,81.3,0.59,0.37,15.7,59.6,48.3,3,2023-06-28
4361,28.37,24.44,20.83,1.12,electronics,high,35.5,31.0,26.5,corrugated,4.6,60.4,0.5,0.28,14.9,53.2,49.3,4,2023-01-14
4362,33.91,27.62,25.35,3.47,fragile,high,44.5,36.5,34.0,double_wall_corrugated,5.0,62.3,0.81,0.51,18.6,54.6,46.7,3,2023-04-04
4363,41.76,40.84,12.49,2.68,clothing,low,48.5,47.5,16.5,recycled_kraft,2.4,45.0,0.41,0.17,21.6,51.6,63.0,5,2023-01-23
4364,14.28,16.53,3.38,2.02,electronics,high,18.5,21.0,5.5,double_wall_corrugated,5.8,92.5,0.26,0.15,15.8,63.6,55.1,3,2023-03-21
4365,15.15,17.05,3.75,1.39,books,low,18.5,20.5,6.0,standard_corrugated,3.9,54.2,0.21,0.12,25.4,56.1,62.7,4,2023-12-10
4366,20.88,17.68,6.57,0.85,books,low,25.0,21.5,9.5,lightweight_cardboard,2.2,45.0,0.2,0.11,29.5,55.0,76.2,4,2024-07-08
4367,18.84,5.96,14.16,3.89,electronics,high,26.0,10.0,20.5,double_wall_corrugated,5.4,87.2,0.32,0.18,24.1,65.3,64.7,3,2024-07-21
4368,31.6,22.4,12.27,2.46,toys,low,37.0,26.5,15.5,standard_corrugated,4.3,49.8,0.36,0.21,25.7,54.6,68.2,4,2024-02-09
4369,12.1,28.43,18.82,3.73,food,low,17.0,35.0,24.5,food_grade_cardboard,3.8,45.0,0.35,0.18,21.4,51.5,57.7,3,2023-04-17
4370,19.5,13.54,7.53,2.06,books,low,24.5,18.0,11.5,standard_corrugated,4.0,47.7,0.25,0.14,17.9,51.0,55.7,4,2024-04-04
4371,58.63,17.59,6.17,0.91,clothing,medium,70.0,23.0,10.0,recycled_kraft,3.4,45.0,0.37,0.16,25.2,53.1,62.0,5,2023-12-31
4372,17.7,20.88,22.42,4.11,fragile,high,24.5,28.5,30.0,double_wall_corrugated,6.6,88.5,0.6,0.39,16.7,62.1,49.8,3,2024-02-28
4373,44.82,13.84,25.59,1.66,toys,high,56.0,18.5,32.5,corrugated,3.8,45.0,0.5,0.28,17.4,49.6,51.3,4,2023-04-04
4374,10.29,24.5,9.52,0.25,toys,medium,13.0,29.5,12.5,standard_corrugated,4.2,53.3,0.25,0.14,14.6,51.4,48.9,4,2023-04-12
4375,28.21,44.13,5.1,3.12,clothing,medium,35.5,54.5,8.5,recycled_kraft,3.4,45.0,0.38,0.15,21.7,51.7,61.5,5,2024-06-17
4376,35.69,11.33,6.2,1.14,toys,high,45.0,15.5,9.5,corrugated,3.7,51.4,0.29,0.15,17.1,51.8,53.2,4,2024-01-21
4377,15.58,26.69,14.57,3.92,fragile,high,21.0,35.0,20.0,double_wall_corrugated,7.0,83.3,0.53,0.32,18.0,61.2,53.3,3,2024-09-09
4378,25.63,16.24,7.34,2.69,books,low,31.0,20.5,10.5,standard_corrugated,3.0,45.0,0.25,0.13,16.1,49.6,55.1,4,2023-08-03
4379,54.0,18.34,11.81,3.08,clothing,low,63.0,23.0,15.5,recycled_kraft,2.8,45.0,0.35,0.14,18.7,50.6,58.3,5,2024-04-14
4380,26.69,18.14,3.55,1.14,books,medium,33.5,23.5,7.0,standard_corrugated,4.2,53.2,0.28,0.16,25.8,55.8,63.6,4,2023-07-09
4381,24.79,17.45,17.73,4.4,fragile,high,32.5,23.5,24.0,double_wall_corrugated,6.6,84.7,0.56,0.36,17.4,61.3,53.7,3,2024-06-25
4382,13.18,28.06,21.35,2.53,toys,medium,16.5,34.0,26.0,standard_corrugated,4.1,50.1,0.35,0.19,15.8,50.8,51.4,4,2023-06-04
4383,33.0,10.8,24.88,0.54,fragile,high,42.0,15.0,32.0,corrugated,4.3,62.2,0.42,0.25,16.6,54.6,48.1,4,2024-04-03
4384,29.89,17.61,2.15,1.54,books,medium,37.5,23.5,5.5,standard_corrugated,4.0,53.2,0.26,0.15,25.8,55.8,61.1,4,2023-02-06
